SS;Tarefa;Ordem;Proprietário;Tipo;Serviço;Status;Data;Valor;Cod_Problema;Problema;Sumário;Assunto;Descrição;Cod_Resolução;Resolução;Posto;Chassi;Série;Descrição.1;RTM;Bandeira;Endereço;Mantenedor;Cliente;Resolvido;Sumário da Resolução;Aging1;Aging2
8065941;;;Nogueira, Victor M;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;16/06/2025 11:01:02;0;WAY-198;OUTROS;[STB][RTM] TC NÃO AUTORIZADO CARLOS IRAN ENTROU EM CONTATO INFORMANDO QUE A BOMBA APRESENTOU ERRO BTL 003 E PEDIU ORIENTAÇÕES.;;;WAY-OUTROS;WAY-OUTROS;A P FERNANDES DE MENESES GOMES LTDA;800823;W7GCEN-3934775;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2203P - 3934775 - 3/G2203P/BRWG/A3G6YC//B3C4E3G4L4/A7C2/F2/40,BLK40,BLK;RTM;;AVENIDA, GONCALO RODRIGUES MAGALHAES, 2309, , BAIXA DA EMA, PIRACURUCA, PI, BR, BR, 64240000;;A P FERNANDES DE MENESES GOMES LTDA;16/06/2025 12:36:00;TC FOI ORIENTADO A ADQUIRIR BATERIA DA CPU IGEM 2.5, E RETORNAR COM NOTEBOOK E CABO MICRO USB. ORIENTADO A AGUARDAR ADEQUAÇÃO DO SEU ACESSO WSA.;0;0
8065875;92670989;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;FECHADO;16/06/2025 11:15:54;R$617,30;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 18/06/2025;Partida inicial na bomba modelo: H(W/LU)33-33SU-S.818967;CNPJ: 06.656.656/0035-92 CONTATO: REIS TELEFONE: (86)99948-9198 Partida inicial na bomba modelo: H(W/LU)33-33SU-S.818967;WAY-304;PARTIDA INICIAL;CACIQUE PETROLEO LTDA;818967;W7HXH-4036973;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33SU - 4036973 - H(W/LU)33-33SU/BRWG/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G4L2/A7B2C2M3XD/AF2/40,SIL;40,SIL;40,YEL;40,YEL;40,RED;40,RED";;;AVENIDA, PREFEITO WALL FERRAZ, 15100, , ANGELIM, TERESINA, PI, BR, BR, 64040840;MACIEL, FONTES FRANJAKSON - NTEC INSTALACOES HIDRAULICAS LTDA.;CACIQUE PETROLEO LTDA;16/06/2025 14:59:00;PI REALIZADA COM SUCESSO;0;1
8065957;92671032;;Lucas, Jefferson Monteiro da Silva;BOMBA;GARANTIA TÉCNICA;ABERTO;16/06/2025 12:55:03;76030;WAY-63;CÓDIGO DE ERRO NO DISPLAY;[GT][RTM] EQUIPAMENTO APRESENTA BTL001.;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;ATENÇÃO: TÉCNICO DEVERÁ LEVAR MULTIMETRO, NOTEBOOK E CABO DE DADOS MICRO USB.;;;A ANGELONI E CIA LTDA;813991;W7HXH-4011870;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33ESUV - 4011870 - H(W/LU)33-33ESUV/BRSHL/A3C2F2F4F12G6H7XBXJ2XL3YC//A2B5C3E3F2G2L4/A7B2C2K2M3Q10/AF2/40,GRN;40,GRN;40',RED;40',RED;40',BLU;40',BLU";RTM;;RUA, CASSOL, 503, SALA 01, KOBRASOL, SAO JOSE, SC, BR, BR, 88102340;JUNIOR, LUIZ ZORZI - ZORZITEC CONSULTORIA EIRELI ME;A ANGELONI E CIA LTDA;;;;
8065971;;;Calado, Marcos Aurelio Cavalcanti;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;16/06/2025 12:56:26;0;WAY-198;OUTROS;[STB][RTM]-ERRO BTL003;;;WAY-211;CPU - CORREÇÃO DE ERRO;HOLANDA E REGO COMERCIO DE COMBUSTIVEIS LTDA;805857;W7HXH-3968277;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(N/LU)22-22S - 3968277 - H(N/LU)22-22S/BRWG/A2C2F2F4F12G6H7XBXJ2XL3YC//A2B5C11E3F2G4L4/A7B2C2M3XD/AF2/40,SIL;40,SIL;40,BLK;40,BLK";RTM;;SITIO, SIT MIRA SELVA, SN, , ZONA RURAL, FELIPE GUERRA, RN, BR, BR, 59795000;;HOLANDA E REGO COMERCIO DE COMBUSTIVEIS LTDA;16/06/2025 13:21:00;Suporte remoto para limapeza do Erro de BTL003 para o Técnico Alex da MSC (RN) e troca da bateria;0;0
8065991;92671048;183309;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;GARANTIA COMERCIAL BOMBA;ABERTO;16/06/2025 13:24:41;R$ 495,40;WAY-62;CHAPARIA / ESTRUTURA;[GCB]CHAMADO DE RETORNO - ENVIO DE UMA COLUNA LATERAL REFERENTE AO CHAMADO 8046197 GSTSLAT-11059 ORDEM: 183309;FAVOR PROCEDAR DA SEGUINTE FORMA:;SUBSTIUIR COLUNA AVARIADA.;;;K M W COMERCIO DE COMBUSTIVEIS LTDA;819659;W7HXH-4046251;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33ESU - 4046251 - H(W/LU)33-33ESU/BRPBR/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3L4M/A7B2C2K2M3/AF2/40,GRN;40,GRN;40,BLU;40,BLU;40,BLU;40,BLU";;;RUA, SANTA CATARINA, 184, , CENTRO, CORNELIO PROCOPIO, PR, BR, BR, 86300000;., Romario - DINIZ ASSISTENCIA TECNICA LTDA;K M W COMERCIO DE COMBUSTIVEIS LTDA;;;;
8065995;;;Nogueira, Victor M;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;16/06/2025 13:36:31;0;WAY-198;OUTROS;[STB] TC CLAUDIO ENTROU EM CONTATO COM DÚVIDAS SOBRE LIGAÇÕES NA CAIXA DE LIGAÇÃO DO EQUIPAMENTO.;;;WAY-OUTROS;WAY-OUTROS;LAR TRANSPORTES LTDA;819624;W7E123-4046255;DISPENSADOR MEDIDOR DE ARLA32 - E123DARLA32 - 4046255 - E123, MODEL BOM;;;AVENIDA, BRASILIA, 540, , CONDA, MEDIANEIRA, PR, BR, BR, 85724008;;LAR TRANSPORTES LTDA;16/06/2025 13:40:00;FOI DADO SUPORTE E TÉCNICO ORIENTADO NA LIGAÇÃO DE CADA CABO DA CAIXA.;0;0
8065999;;;;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;16/06/2025 13:37:03;0;WAY-198;OUTROS;[STB][RTM]- ERRO BTL003;;;WAY-211;CPU - CORREÇÃO DE ERRO;AUTO POSTO SAO JOAO LTDA;802158;W7GCEN-3942370;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2203P - 3942370 - 3/G2203P/BRPBR/A3G6YC//B2C4E3G4L4/A7C2/F2/40,YEL40,YEL;RTM;;RODOVIA, ANTONIO MARTINS DE MENEZES, 472, , SAO JOSE, LAGARTO, SE, BR, BR, 49400000;;AUTO POSTO SAO JOAO LTDA;16/06/2025 13:43:00;Suporte Técnico remoto ao Técnico Rivaldo da SMR limpeza do Erro BTL003 após troca de bateria em 10/05/2025.;0;0
8066003;92671052;;Lucas, Jefferson Monteiro da Silva;BOMBA;GARANTIA TÉCNICA;ABERTO;16/06/2025 13:40:19;93140;WAY-196;VÁLVULA SOLENÓIDE - NÃO HÁ PASSAGEM DE COMBUSTÍVEL;[GT] BICO DE ARLA NÃO ESTÁ LIBERANDO PRODUTO.;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;Atenção: TÉCNICO DEVERÁ LEVAR MANÔMETRO. ASSIM QUE CHEGAR AO POSTO DEVERÁ ENTRAR EM CONTATO ATRAVÉS DO 0800 PARA ATENDIMENTO EM CONJUNTO. RELATAR EM BOLETIM: 1 - VERIFICAR SE O BICO ESTÁ COM MAGNETO. 2 - VERIFICAR PRESSÃO ANTES DA ENTRADA DO BLOCO MEDIDOR. 3 - VERIFICAR PRESÃO ENTRE BICO E MAGUEIRA. 4 - VERIFICAR VÁVULAS SOLENOIDES. 5 - VERIFICAR LINHA DE SUCÇÃO E REGISTRA IMAGENS (SE É LINHA INDEPENDENTES OU CONJUGADAS). 6 - VERIFICAR REGISTROS DAS LINHAS DE SUCÇÃO.;;;POSTO ESTRELA DA DUTRA LTDA;819782;W7HX1-4047623;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - S(NL/ID)11-110D - 4047623 - S(NL/ID)11-110D/BRIPA/A2F2F4F12G6H7XJ2XL3/P2/A4B5C2E2L2/A2B2M3/F2/40,BLU;;IPIRANGA;RODOVIA, PRESIDENTE DUTRA, SN, KM 06, PALHA, QUELUZ, SP, BR, BR, 12800000;HENRIQUE, THIAGO - CM2 COMERCIO E SERVICOS LTDA EPP;POSTO ESTRELA DA DUTRA LTDA;;;;
8066039;;;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);BOMBA;SUPORTE TECNICO BOMBA;FECHADO;16/06/2025 14:06:09;0;WAY-198;OUTROS;[STB] CLIENTE JULIO RUAS INFORMA QUE BOMBA ESTA COM OS 2 BICOS DE S500 PARADOS E SOLICITA TROCA DOS BLOCOS;;;WAY-OUTROS;WAY-OUTROS;ALE COMBUSTIVEIS S.A.;813178;W7GCEN-4007237;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2209P - 4007237 - 3/G2209P/BRALE/A2G6H7//B3C4E3G4L4/A7C2/F2/40,GRN40,GRN40,GRN40,GRN;;;RUA, FRANCISCO BOAVENTURA DA SILVA, 18, SALAS 05 06 07 08, RIO DO MEIO, ITAJAI, SC, BR, BR, 88316076;;ALE COMBUSTIVEIS S.A.;16/06/2025 14:06:09;INFORMADO QUE CASO FOI ENCAMINHADO PARA AVALIAÇÃO DO COMERCIAL PARA CONCESSÃO E QUE O CLIENTE JULIO SERÁ ATUALIZADO A TRAVES DO TELEFONE: 31 991785450 E E-MAIL: julioruas@gmail.com;0;0
8066041;92671070;183343;Simões, Wanderley;BOMBA;GARANTIA TÉCNICA;ABERTO;16/06/2025 14:09:26;76030;WAY-55;CPU - REPROGRAMAÇÃO;[GT][RTM] CHAMADO DE RETORNO PARA ENVIO DE CPU REFERENTE AO CHAMADO 8065957 - MATERIAL SERÁ ENVIADO ATRAVÉS DA ORDEM 183343;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;ATENÇÃO: PARA ESTE ATENDIMENTO O TECNICO DE PREFERÊNCIA DEVERÁ LEVAR NOTEBOOCK COM SOFTWARE SERVITERM(Setup Brazil iGem2 Tools 1.27.8731.24749) E ANY DESK INSTALADO, LEVAR CABO DE COMUNICAÇÃO ****ENTRAR EM CONTATO COM O SUPORTE ASSIM QUE CHEGAR AO POSTO*****;;;A ANGELONI E CIA LTDA;813991;W7HXH-4011870;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33ESUV - 4011870 - H(W/LU)33-33ESUV/BRSHL/A3C2F2F4F12G6H7XBXJ2XL3YC//A2B5C3E3F2G2L4/A7B2C2K2M3Q10/AF2/40,GRN;40,GRN;40',RED;40',RED;40',BLU;40',BLU";RTM;;RUA, CASSOL, 503, SALA 01, KOBRASOL, SAO JOSE, SC, BR, BR, 88102340;JUNIOR, LUIZ ZORZI - ZORZITEC CONSULTORIA EIRELI ME;A ANGELONI E CIA LTDA;;;;
8066065;92671080;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;GARANTIA TÉCNICA;FECHADO;16/06/2025 14:21:35;R$512,80;WAY-39;BLOCO MEDIDOR- VAZAMENTO;[GT] BOMBA APRESENTANDO VAZAMENTO NO BLOCO MEDIDOR NA PARTE DE CIMA COM PRODUTO ETANOL;EQUIPAMENTO: 818934;BOMBA APRESENTANDO VAZAMENTO NA PARTE SUPERIOR DO BLOCO MEDIDOR COM PRODUTO ETANOL.;WAY-168;BLOCO MEDIDOR - TROCA DO ANEL DE VEDAÇÃO;LAR TRANSPORTES LTDA;818934;W7HXH-4039121;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33ESU - 4039121 - H(W/LU)33-33ESU/BRWG/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3L2/A7B2C2K2M3/AF2/40,RED;40,RED;40,GRN;40,GRN;40,YEL;40,YEL";;;AVENIDA, BRASILIA, 540, , CONDA, MEDIANEIRA, PR, BR, BR, 85724008;DE MATTOS, PERI JACI - MULTITEC SOLUCOES EM POSTOS AUTOMOTIVOS LTDA;LAR TRANSPORTES LTDA;28/06/2025 06:38:00;REALIZADO SUBSTITUIÇÃO DOS ANÉIS ORING DA TAMPA DA BOMBEADORA E DO BLOCO, REAPERTO GERAL DOS PARAFUSOS.;9;11
8066063;;;;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;16/06/2025 14:43:08;0;WAY-166;MOTOR - NÃO ACIONA;[STB]-BOMBA NÃO ACIONA MOTOR;;;WAY-212;CPU - REPROGRAMAÇÃO;LUIZ CARLOS NAGANO E CIA LTDA;820840;W7HXH-4052267;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(N/LU)22-22ES - 4052267 - H(N/LU)22-22ES/BRWG/A2C2F2F4F12G6H7XJ2XL3//A2B5C11E3L4/A7B2C2K2M3/AF2/40,RED;40,RED;40,GRN;40,GRN";;BR;AVENIDA, DR SOARES DE OLIVEIRA, 405, , CENTRO, ITUVERAVA, SP, BR, BR, 14500000;;LUIZ CARLOS NAGANO E CIA LTDA;16/06/2025 14:44:00;Suporte remoto para motor do Etanol não acionava após F37 CLOSED, ajuste de função F12.02 e F13.02 igual a 3;0;0
8066077;92671087;;Nogueira, Victor M;BOMBA;GARANTIA TÉCNICA;FECHADO;16/06/2025 14:48:00;49830;WAY-63;CÓDIGO DE ERRO NO DISPLAY;[GT][RTM] BOMBA APRESENTA ERRO 210 (ERRO DE COMUNICAÇÃO DAUP DISPLAY) DE FORMA INTERMITENTE, RESULTANDO EM UM DOS LADOS DO EQUIPAMENTO INOPERANTE (BICOS NÃO LIBERAM PRODUTO, NEM MOTOR É ACIONADO).;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;TÉCNICO DEVERÁ FAZER CONTATO COM O SUPORTE DURANTE O ATENDIMENTO PARA ANÁLISE CONJUNTA. IDENTIFICAR E SANAR MAU CONTATO NOS CABOS DOS DISPLAYS.;WAY-222;DISPLAY - RETIRADA DE MAU CONTATO;COOPERATIVA TRITICOLA SARANDI LTDA;816105;W7GCEN-4021270;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2204P - 4021270 - 3/G2204P/BRIPNI/A3G6YCH7//B3C4E3G4L4M/A7C2/F2/40,YEL40,YEL40,ORN40,ORN;RTM;;RUA, JOAO TESSER, 1041, , CENTRO, SARANDI, RS, BR, BR, 99560000;NEVES, - TEKSUL MANUTENÇÃO DE BOMBAS PARA COMBUSTÍVEL EIRELI;COOPERATIVA TRITICOLA SARANDI LTDA;17/06/2025 13:06:00;FEITA REVISÃO NOS CABOS DO DISPLAY E BOMBA FICOU FUNCIONANDO NORMALMENTE.;1;4
8066091;;183311;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);OUTRO;OUTRO;FECHADO;16/06/2025 15:06:29;0;WAY-198;OUTROS;[GPS] CHAMADO DE REPOSIÇÃO - ENVIO DE 1 BLOCO MEDIDOR ( WM091357-0013CJ ) REFERENTE AO CHAMADO 8064693 - ORDEM DE ENVIO:183311;;;WAY-171;BLOCO MEDIDOR - TRAVADO POR SUJIDADE PROVENIENTE DO COMBUSTÍVEL;AUTO POSTO EVOLUCAO LTDA;795009;W7GVIS-3892115;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G3384P - 3892115 - 3/G3384P/BRWG/C2F2G6//B3C4E3L4/A2C2/F2/40,RED50,RED50,YEL50,YEL;;;AVENIDA, BRASIL, SN, QUADRA142, CENTRO, FLORESTA DO ARAGUAIA, PA, BR, BR, 68543000;;AUTO POSTO EVOLUCAO LTDA;16/06/2025 15:06:29;ENVIO DE 1 BLOCO MEDIDOR ( WM091357-0013CJ );0;0
8066093;;;Nogueira, Victor M;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;16/06/2025 15:08:09;0;WAY-198;OUTROS;[STB][RTM] TC NÃO AUTORIZADO LEANDRO DA EMPRESA MECANICA MENEZES ENTROU EM CONTATO INFORMANDO QUE BOMBA APRESENTA ERRO 420 APÓS TROCA DO BLOCO MEDIDOR ANTERIOR QUE ESTAVA DANIFICADO DEVIDO BORRA DE DIESEL.;;;WAY-OUTROS;WAY-OUTROS;TORRES COMERCIO E DERIVADOS DE PETROLEO LTDA;800092;W7GCEN-3927335;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2203P - 3927335 - 3/G2203P/BRWG/A3G6YC//B3C4E3G4L4/A7C2/F2/70,BLK70,BLK;RTM;;RODOVIA, BR 116 KM 07, SN, , MANASSU, FEIRA DE SANTANA, BA, BR, BR, 44053022;;COMERCIO DE COMBUSTIVEIS SANTO ESTEVAO LTDA;16/06/2025 15:11:00;TC FOI ORIENTADO A VERIFICAR POSSIVEL FALHA NO BLOCO MEDIDOR INSTALADO QUE É RECONDICIONADO. POSSIVEL PRESENÇA DE BORRA, IMPUREZAS, DANOS OU FALHA DE MONTAGEM PODEM CAUSAR O ERRO QUE DEVE DESAPARECER APÓS REMOVIDA CAUSA RAIZ E CICLO DE ENERGIA.;0;0
8066203;;;Calado, Marcos Aurelio Cavalcanti;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;17/06/2025 05:34:10;0;WAY-198;OUTROS;[STB][RTM]-ERRO BTL003;;;WAY-211;CPU - CORREÇÃO DE ERRO;AUTO POSTO SAO JOAO LTDA;;;-;;;RODOVIA, ANTONIO MARTINS DE MENEZES, 472, , SAO JOSE, LAGARTO, SE, BR, BR, 49400000;;;17/06/2025 07:49:00;Suporte Remoto Técnico Rivaldo da SMR em 10/05/2025 troca de bateria e limpeza do erro de BTL003, chassi 798820.;0;0
8066207;92671156;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;FECHADO;17/06/2025 06:01:31;R$674,60;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI][RTM]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 19/06/2025;Partida inicial na bomba modelo: 3/G2203P-S.819612;CNPJ: 83.374.769/0002-88 CONTATO: FERNANDO e VALDILENE TELEFONE: (91)99991-3508 / (91)99986-2980 Partida inicial na bomba modelo: 3/G2203P-S.819612 Nas bombas n° séries: 819612 / 819613;WAY-304;PARTIDA INICIAL;F F B COMERCIO DE COMBUSTIVEIS LTDA;819612;W7GCEN-4046043;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2203P - 4046043 - 3/G2203P/BRPBR/A3F2G6YCH7//B3C4E3G4L4/A7C2/F2/40,YEL40,YEL;RTM;;RODOVIA, CASTANHAL CURUCA, SN, KM 52, INTERIOR, CURUCA, PA, BR, BR, 68750000;CAMPOS, SANDREIA - CONSTRUTORA CENTAURUS DO BRASIL LTDA;F F B COMERCIO DE COMBUSTIVEIS LTDA;20/06/2025 06:13:00;PI REALIZADA COM SUCESSO;3;4
8066209;;;Calado, Marcos Aurelio Cavalcanti;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;17/06/2025 06:08:58;0;WAY-198;OUTROS;[STB][RTM]-ERRO BTL003;;;WAY-211;CPU - CORREÇÃO DE ERRO;POSTO JP MOSSORO LTDA;798173;W7GCEN-3914122;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2203P - 3914122 - 3/G2203P/BRPBR/A3G6YC//B2C4E3G4L4/A7C2K2/F2/40,GRN40,BLU;RTM;CBPI;AVENIDA, WILSON ROSADO DE SA, 2000, KM 38, NOVA BETANIA, MOSSORO, RN, BR, BR, 59607045;;POSTO JP MOSSORO LTDA;17/06/2025 08:16:00;Suporte remoto ao Técnico ALex da MSC-RN para limpeza do erro de BTL003 após troca de bateria em 05/06/2025.;0;0
8066211;92671157;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;FECHADO;17/06/2025 06:16:36;0;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI][RTM]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 19/06/2025;Partida inicial na bomba modelo: 3/G2203P-S.819613;CNPJ: 83.374.769/0002-88 CONTATO: FERNANDO e VALDILENE TELEFONE: (91)99991-3508 / (91)99986-2980 Partida inicial na bomba modelo: 3/G2203P-S.819613 **Adicionar a partida desta bomba ao chamado: 8066207;WAY-304;PARTIDA INICIAL;F F B COMERCIO DE COMBUSTIVEIS LTDA;819613;W7GCEN-4046045;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2203P - 4046045 - 3/G2203P/BRPBR/A3F2G6YCH7//B3C4E3G4L4/A7C2/F2/40,BLU40,BLU;RTM;;RODOVIA, CASTANHAL CURUCA, SN, KM 52, INTERIOR, CURUCA, PA, BR, BR, 68750000;CAMPOS, SANDREIA - CONSTRUTORA CENTAURUS DO BRASIL LTDA;F F B COMERCIO DE COMBUSTIVEIS LTDA;20/06/2025 06:16:00;PI REALIZADA COM SUCESSO;3;4
8066213;;;Calado, Marcos Aurelio Cavalcanti;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;17/06/2025 06:17:31;0;WAY-198;OUTROS;[STB][RTM]- ERRO BTL003;;;WAY-211;CPU - CORREÇÃO DE ERRO;DJ COMBUSTIVEIS LTDA;802691;W7HXH-3948321;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33ES - 3948321 - H(W/LU)33-33ES/BRPBR/A2C2F2F4F12G6H7XBXJ2XL3YC//A2B5C11E3F2G4L4/B2C2K2M3/AF2/40,GRN;40,GRN;40,BLU;40,BLU;40,BLU;40,BLU";RTM;;AVENIDA, FRANCISCO LOPES DE ALMEIDA, 1665, , TRES IRMAS, CAMPINA GRANDE, PB, BR, BR, 58423030;;DJ COMBUSTIVEIS LTDA;17/06/2025 06:21:00;Suporte Técnico remoto ao Técnico Anderson Barros da EPASCOAL para limpeza do erro BTL003 após troca da bateria;0;0
8066217;92671159;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;FECHADO;17/06/2025 06:18:47;R$721,00;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI][RTM]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 19/06/2025;Partida inicial na bomba modelo: 3/G2203P-S.819614;CNPJ: 04.180.553/0001-24 CONTATO: FERNANDO e VALDILENE TELEFONE: (91)99991-3508 / (91)99986-2980 Partida inicial na bomba modelo: 3/G2203P-S.819614 Nas bombas n° séries: 819614 / 819615 ***OBS: PARA ESTA ATIVIDADE, FAVOR INSERIR LACRES NAS BOMBAS.;WAY-304;PARTIDA INICIAL;SANTA BARBARA COMERCIO DE COMBUSTIVEIS LTDA;819614;W7GCEN-4046067;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2203P - 4046067 - 3/G2203P/BRPBR/A3F2G6YCH7//B3C4E3G4L4/A7C2/F2/40,YEL40,YEL;RTM;BRANCA;RODOVIA, PA 318 ROD MARAPANIM MARUDA, SN, KM 32, INTERIOR, MARAPANIM, PA, BR, BR, 68760000;CAMPOS, SANDREIA - CONSTRUTORA CENTAURUS DO BRASIL LTDA;SANTA BARBARA COMERCIO DE COMBUSTIVEIS LTDA;20/06/2025 06:28:00;PI REALIZADO COM SUCESSO;3;4
8066223;;;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);BOMBA;SUPORTE TECNICO BOMBA;FECHADO;17/06/2025 06:39:58;0;WAY-198;OUTROS;[STB] CLIENTE EDUARDO NÃO LIBERA PRODUTO CLOSED ERRO 703;;;WAY-OUTROS;WAY-OUTROS;AUTO POSTO CINCO ESTRELAS LTDA;809058;W7GVIS-3983769;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G3394P - 3983769 - 3/G3394P/BRIPNI/A3C2F2G6YCH7//B3C4E3G4L4/A2C2K2/F2/40,GRN50,GRN50,YEL50,YEL50,ORN50,ORN;RTM;;SETOR, ST SHCN SQ 210 BL A PAG, SN, , ASA NORTE, BRASILIA, DF, BR, BR, 70862000;;IPIRANGA PRODUTOS DE PETROLEO S A;17/06/2025 13:27:39;CLIENTE INFORMADO SOBRE AS CONDIÇÕES DE GARANTIA E ORIENTADO A ENTRAR EM CONTATO COM O SERVIÇO AUTORIZADO PARA PROSSEGUIMENTO DO ATENDIMENTO, DE FORMA PARTICULAR.;0;0
8066235;92671165;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;FECHADO;17/06/2025 06:44:07;0;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI][RTM]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 19/06/2025;Partida inicial na bomba modelo: 3/G2203P-S.819615;CNPJ: 04.180.553/0001-24 CONTATO: FERNANDO e VALDILENE TELEFONE: (91)99991-3508 / (91)99986-2980 Partida inicial na bomba modelo: 3/G2203P-S.819615 **Adicionar a partida desta bomba ao chamado: 8066217 ***OBS: PARA ESTA ATIVIDADE, FAVOR INSERIR LACRES NAS BOMBAS.;WAY-304;PARTIDA INICIAL;SANTA BARBARA COMERCIO DE COMBUSTIVEIS LTDA;819615;W7GCEN-4046070;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2203P - 4046070 - 3/G2203P/BRPBR/A3F2G6YCH7//B3C4E3G4L4/A7C2/F2/40,BLU40,BLU;RTM;BRANCA;RODOVIA, PA 318 ROD MARAPANIM MARUDA, SN, KM 32, INTERIOR, MARAPANIM, PA, BR, BR, 68760000;CAMPOS, SANDREIA - CONSTRUTORA CENTAURUS DO BRASIL LTDA;SANTA BARBARA COMERCIO DE COMBUSTIVEIS LTDA;20/06/2025 06:24:00;PI REALIZADA COM SUCESSO.;3;4
8066227;;;Lucas, Jefferson Monteiro da Silva;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;17/06/2025 06:45:58;0;WAY-198;OUTROS;[STB] TÉCNICO BETO DA MECANICA RAMOS ENTROU EM CONTATO INFORMANDO QUE ESTÁ NO POSTO PARA REALIZAR INSTALAÇÃO E SOLICITANDO LIBERAÇÃO PARA SEGUIR COM PARTIDA INICIAL DO EQUIPAMENTO.;;;WAY-OUTROS;WAY-OUTROS;POSTO JC LTDA;821537;W7HXH-4058470;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33ES - 4058470 - H(W/LU)33-33ES/BRROD/A2C2F2F4F12G6H7XJ2XL3//A2B5C11E3L2/A7B2C2K2M3/AF2/40,GRN;40,GRN;40,BLU;40,BLU;40,RED;40,RED";;;RUA, FRANCISCO VAHLDIECK, 104, FRENTE, ITOUPAVA NORTE, BLUMENAU, SC, BR, BR, 89053188;;POSTO JC LTDA;17/06/2025 06:55:00;INFORMADO QUE O EQUIPAMENTO ESTÁ NO PRAZO DE GARANTIA QUE PODERIA SEGUIR COM PI;0;0
